bvid,link,title,desc,pub_time,cover,tname,view,danmaku,reply,favorite,coin,share,like,author_name,author_face,author_fans
BV1qbwHenEc9,https://www.bilibili.com/video/BV1qbwHenEc9,俄罗斯工程师在自家车库里打造真人版钢铁侠,俄罗斯工程师Alex，打造了真人版钢铁侠盔甲，在这个工程中发明了全球首个个人氢反应堆，气动传感器系统，等离子推进系统，把所有过程记录在他的Youtube账号里,2025-01-20 20:10:12,http://i1.hdslb.com/bfs/archive/f803eed2fce2384921c5018ee3449d46c475a9e6.jpg,,1212,0,2,23,6,1,25,第四种黑猩猩CHIMP,https://i1.hdslb.com/bfs/face/ba7582dc5189bb272ccf87ee4a665fb07646c34d.jpg,49306
