bvid,link,title,desc,pub_time,cover,tname,view,danmaku,reply,favorite,coin,share,like,author_name,author_face,author_fans
BV1yvkuBBEuY,https://www.bilibili.com/video/BV1yvkuBBEuY,真实的5个经验：一个完全不懂代码的设计师用AI交付网站，一周赚2万,5个真实经验：零代码设计师用AI一周赚2万,2026-01-19 18:53:25,http://i2.hdslb.com/bfs/archive/7aaa70ec918649c5af6c7cf6f2f046270519908a.jpg,,11830,10,48,1185,147,138,786,第四种黑猩猩CHIMP,https://i1.hdslb.com/bfs/face/ba7582dc5189bb272ccf87ee4a665fb07646c34d.jpg,49306
