bvid,link,title,desc,pub_time,cover,tname,view,danmaku,reply,favorite,coin,share,like,author_name,author_face,author_fans
BV1TCcgzZEpt,https://www.bilibili.com/video/BV1TCcgzZEpt,我筛选博主的3条标准，为什么Dan Koe的视频我看不下去？,闲聊,2026-02-09 19:21:26,http://i1.hdslb.com/bfs/archive/e7821201f7fd10d1622543af08b9ff35b81a1552.jpg,,7565,9,30,642,129,31,526,第四种黑猩猩CHIMP,https://i1.hdslb.com/bfs/face/ba7582dc5189bb272ccf87ee4a665fb07646c34d.jpg,49306
