bvid,link,title,desc,pub_time,cover,tname,view,danmaku,reply,favorite,coin,share,like,author_name,author_face,author_fans
BV12aKLeZE6u,https://www.bilibili.com/video/BV12aKLeZE6u,苹果联手阿里：两大巨头的AI豪赌，能否扳回一局？,苹果AI国行版要来了，而且，他会和阿里合作。这背后，其实有个很疯狂的故事,2025-02-12 21:22:49,http://i0.hdslb.com/bfs/archive/f4af1c45b2a54fb0c63fde222ec4ef9d14ae2c44.jpg,,452,0,0,2,4,1,6,第四种黑猩猩CHIMP,https://i1.hdslb.com/bfs/face/ba7582dc5189bb272ccf87ee4a665fb07646c34d.jpg,49306
