bvid,link,title,desc,pub_time,cover,tname,view,danmaku,reply,favorite,coin,share,like,author_name,author_face,author_fans
BV1mw4zzBEam,https://www.bilibili.com/video/BV1mw4zzBEam,什么是AI的第一性原理？,什么是AI的第一性原理？,2025-10-15 19:59:45,http://i1.hdslb.com/bfs/archive/ad701a8612b168c1a83cbd0bb2aa7e47dce85c70.jpg,,8897,6,61,401,106,55,453,第四种黑猩猩CHIMP,https://i1.hdslb.com/bfs/face/ba7582dc5189bb272ccf87ee4a665fb07646c34d.jpg,49306
