bvid,link,title,desc,pub_time,cover,tname,view,danmaku,reply,favorite,coin,share,like,author_name,author_face,author_fans
BV1wKXvY3EkR,https://www.bilibili.com/video/BV1wKXvY3EkR,一个视频弄懂，本地部署大模型，应该如何挑选硬件,一个视频弄懂，本地部署大模型，应该如何挑选硬件,2025-03-20 20:06:27,http://i0.hdslb.com/bfs/archive/6cfd4b3359e7b619fbe5da30c0bf9b928adcaffe.jpg,,32131,15,137,1770,513,196,1409,第四种黑猩猩CHIMP,https://i1.hdslb.com/bfs/face/ba7582dc5189bb272ccf87ee4a665fb07646c34d.jpg,49306
