bvid,link,title,desc,pub_time,cover,tname,view,danmaku,reply,favorite,coin,share,like,author_name,author_face,author_fans
BV1D7TtzFE5h,https://www.bilibili.com/video/BV1D7TtzFE5h,我用AI做了一个微信整理助手！一人公司「挑战一年完成 30 个 AI 应用」第二期「随手记」,,2025-06-05 21:20:44,http://i1.hdslb.com/bfs/archive/a1efa48d4892bfef674ce6d20864833a1f8471ec.jpg,,49894,20,148,3975,513,575,2432,第四种黑猩猩CHIMP,https://i1.hdslb.com/bfs/face/ba7582dc5189bb272ccf87ee4a665fb07646c34d.jpg,49306
