bvid,link,title,desc,pub_time,cover,tname,view,danmaku,reply,favorite,coin,share,like,author_name,author_face,author_fans
BV1D6XTYVEpa,https://www.bilibili.com/video/BV1D6XTYVEpa,Gavin Baker新推文：全球只需要3个数据中心,Gavin Baker新推文：全球只需要3个数据中心,2025-03-17 20:15:41,http://i1.hdslb.com/bfs/archive/b7332e0aa48176828eb6d08c229efbac336fae45.jpg,,10783,22,75,117,19,15,176,第四种黑猩猩CHIMP,https://i1.hdslb.com/bfs/face/ba7582dc5189bb272ccf87ee4a665fb07646c34d.jpg,49306
