bvid,link,title,desc,pub_time,cover,tname,view,danmaku,reply,favorite,coin,share,like,author_name,author_face,author_fans
BV1VDcHeGEM6,https://www.bilibili.com/video/BV1VDcHeGEM6,AI会抢走我们的饭碗吗？2025年AI预测,AI会抢走我们的饭碗吗？还是会成为我们最强大的助手？2025年AI将在5个方面彻底改变我们的生活,2025-01-10 20:15:22,http://i1.hdslb.com/bfs/archive/bd8a4e68e1f37acdb6a4d9cc6cb96cab9f8f697d.jpg,,182,0,0,1,0,1,4,第四种黑猩猩CHIMP,https://i1.hdslb.com/bfs/face/ba7582dc5189bb272ccf87ee4a665fb07646c34d.jpg,49306
