bvid,link,title,desc,pub_time,cover,tname,view,danmaku,reply,favorite,coin,share,like,author_name,author_face,author_fans
BV1NSrdYGEn6,https://www.bilibili.com/video/BV1NSrdYGEn6,英伟达50系显卡来了，游戏性能翻倍，但是能买到吗？,英伟达首席执行官黄仁勋刚刚在CES 2025上正式发布了备受瞩目的50系显卡。其中最受关注的当然是50系卡皇，5090，性能相比4090直接翻了一倍,2025-01-08 10:59:20,http://i1.hdslb.com/bfs/archive/f3f8dad47bb13765cd5011d89189801fcbecd346.jpg,,156,0,0,2,4,0,2,第四种黑猩猩CHIMP,https://i1.hdslb.com/bfs/face/ba7582dc5189bb272ccf87ee4a665fb07646c34d.jpg,49306
