bvid,link,title,desc,pub_time,cover,tname,view,danmaku,reply,favorite,coin,share,like,author_name,author_face,author_fans
BV1tQ5YzoEcZ,https://www.bilibili.com/video/BV1tQ5YzoEcZ,「AI时代」超级个体必备的2大技能,「AI时代」超级个体必备的2大技能,2025-04-17 15:06:41,http://i1.hdslb.com/bfs/archive/6c648bbb5c74a7b6b8e2f98e900b304b9e81671d.jpg,,1872,0,0,114,15,21,79,第四种黑猩猩CHIMP,https://i1.hdslb.com/bfs/face/ba7582dc5189bb272ccf87ee4a665fb07646c34d.jpg,49306
