bvid,link,title,desc,pub_time,cover,tname,view,danmaku,reply,favorite,coin,share,like,author_name,author_face,author_fans
BV1vpZpYzEFM,https://www.bilibili.com/video/BV1vpZpYzEFM,枯燥的文字一键生成精美的信息图,枯燥的文字一键生成精美的信息图,2025-03-31 20:41:00,http://i2.hdslb.com/bfs/archive/9c7d8ddf153cd97c335a4643d53378af9594b5e2.jpg,,536,0,0,27,0,5,12,第四种黑猩猩CHIMP,https://i1.hdslb.com/bfs/face/ba7582dc5189bb272ccf87ee4a665fb07646c34d.jpg,49306
