bvid,link,title,desc,pub_time,cover,tname,view,danmaku,reply,favorite,coin,share,like,author_name,author_face,author_fans
BV1vMcZe2E3B,https://www.bilibili.com/video/BV1vMcZe2E3B,2026年通用人工智能 AGI，会把我们带到什么地方,2026年，人类可能不再是地球上最聪明的物种。,2025-01-17 20:31:38,http://i0.hdslb.com/bfs/archive/49036eef883963741e6f5e1100bc79481d7a537d.jpg,,340,0,0,6,0,1,5,第四种黑猩猩CHIMP,https://i1.hdslb.com/bfs/face/ba7582dc5189bb272ccf87ee4a665fb07646c34d.jpg,49306
